"","1","2","3","4","5","6","7","8","Gene"
"2886",0,0,4,0,0,2,2,0,"Cox5b"
"2887",10,32,36,30,65,37,45,85,"Cox6a1"
"2888",0,0,0,3,0,0,0,0,"Cox6a2"
"2889",29,71,54,30,53,70,72,90,"Cox6b1"
"2890",0,0,1,0,2,0,1,0,"Cox6b2"
"2891",17,46,13,9,37,22,19,25,"Cox6c"
"2892",0,0,0,0,0,0,0,0,"Cox7a1"
"2893",15,22,18,15,20,16,23,53,"Cox7a2"
"2894",1,28,13,30,5,7,26,22,"Cox7a2l"
"2895",2,16,4,0,3,10,4,7,"Cox7b"
"2896",2,5,2,1,14,4,8,7,"Cox7c"
"2897",18,18,36,55,55,65,25,96,"Cox8a"
"2898",0,3,0,0,0,0,0,0,"Cp"
"2899",2,3,7,0,0,0,4,0,"Cpd"
"2900",176,19,13,11,21,114,51,325,"Cpe"
"2901",5,0,4,0,0,10,0,1,"Cpeb1"
"2902",1,0,5,0,1,5,1,4,"Cpeb2"
"2903",0,0,0,0,0,1,0,0,"Cpeb3"
"2904",13,1,1,1,0,8,3,2,"Cpeb4"
"2905",0,0,1,4,3,6,5,12,"Cplx1"
"2906",1,0,0,0,2,25,2,28,"Cplx2"
"2907",0,0,0,0,0,0,0,1,"Cplx3"
"2908",0,0,5,0,2,0,0,0,"Cpm"
"2909",1,11,2,0,1,3,0,3,"Cpne1"
"2910",6,0,1,0,2,6,1,8,"Cpne2"
"2911",1,0,0,0,0,0,6,2,"Cpne3"
"2912",0,0,0,0,0,4,0,10,"Cpne4"
"2913",0,0,0,0,0,3,0,14,"Cpne5"
"2914",2,0,0,0,0,4,0,4,"Cpne6"
"2915",0,0,0,0,0,3,0,1,"Cpne7"
"2916",0,0,0,0,0,4,0,0,"Cpne8"
"2917",0,0,0,0,0,0,0,0,"Cpne9"
"2918",3,0,12,0,20,1,2,5,"Cpox"
"2919",3,1,3,0,1,0,6,0,"Cpped1"
"2920",1,9,3,1,1,8,5,0,"Cpsf1"
"2921",3,1,0,0,0,1,6,1,"Cpsf2"
"2922",3,2,9,6,1,3,7,2,"Cpsf3"
"2923",5,1,4,4,2,2,4,1,"Cpsf3l"
"2924",0,2,1,1,0,3,1,3,"Cpsf4"
"2925",6,2,4,0,0,9,4,1,"Cpsf6"
"2926",8,5,6,1,2,7,4,7,"Cpsf7"
"2927",8,22,2,2,2,5,2,2,"Cpt1a"
"2928",0,0,0,0,0,0,0,0,"Cpt1b"
"2929",6,0,0,0,1,9,1,14,"Cpt1c"
"2930",0,0,2,0,0,0,0,0,"Cpt2"
"2931",4,0,0,0,0,1,5,1,"Cpxm1"
"2932",3,19,0,4,0,1,0,3,"Cr1l"
"2933",0,0,0,0,0,13,0,3,"Crabp1"
"2934",0,0,0,0,0,1,0,0,"Crabp2"
"2935",0,0,0,0,0,2,0,0,"Cradd"
"2936",5,0,1,0,0,4,2,0,"Cramp1l"
"2937",11,0,6,5,3,0,1,1,"Crat"
"2938",6,0,0,0,0,0,0,0,"Crb2"
"2939",2,5,1,0,0,6,2,0,"Crbn"
"2940",0,0,0,1,0,1,2,1,"Crcp"
"2941",1,0,0,0,0,0,1,0,"Creb1"
"2942",2,2,3,0,1,6,1,3,"Creb3"
"2943",2,0,0,0,0,1,1,1,"Creb3l1"
"2944",0,0,3,0,0,0,3,0,"Creb3l2"
"2945",0,0,1,0,3,0,2,2,"Creb5"
"2946",2,0,4,0,0,1,0,2,"Crebbp"
"2947",0,0,0,0,0,0,0,0,"Crebl2"
"2948",6,1,4,0,0,5,11,1,"Crebzf"
"2949",3,1,2,19,0,0,5,0,"Creg1"
"2950",0,0,1,0,0,2,1,8,"Creg2"
"2951",4,8,4,1,0,4,3,4,"Creld1"
"2952",2,4,8,1,0,1,3,2,"Creld2"
"2953",2,9,0,1,0,0,0,0,"Crem"
"2954",0,0,0,0,0,12,0,0,"Crh"
"2955",0,0,0,0,0,4,0,0,"Crhbp"
"2956",0,0,0,0,0,0,0,0,"Crhr1"
"2957",4,0,0,0,0,6,0,1,"Crim1"
"2958",4,6,0,2,0,0,1,3,"Crip1"
"2959",17,27,0,0,5,21,10,30,"Crip2"
"2960",3,8,8,0,6,8,14,6,"Cript"
"2961",2,11,4,3,1,12,11,3,"Crk"
"2962",5,1,2,0,0,0,6,0,"Crkl"
"2963",0,0,0,0,0,4,0,0,"Crlf1"
"2964",1,2,1,3,0,4,0,2,"Crlf2"
"2965",4,1,1,3,0,5,2,1,"Crlf3"
"2966",2,1,8,3,0,1,1,5,"Crls1"
"2967",0,0,3,0,0,36,7,40,"Crmp1"
"2968",0,2,0,0,0,5,0,4,"Crnkl1"
"2969",0,0,0,0,0,4,0,0,"Crocc"
"2970",14,0,0,2,0,2,3,12,"Crot"
"2971",0,0,1,0,3,1,0,1,"Crtac1"
"2972",3,6,4,1,0,0,7,4,"Crtap"
"2973",5,0,1,1,2,3,3,1,"Crtc1"
"2974",8,3,0,3,2,1,1,3,"Crtc2"
"2975",1,1,3,0,0,0,3,3,"Crtc3"
"2976",0,1,1,3,0,2,3,2,"Cry1"
"2977",12,0,2,1,2,11,2,3,"Cry2"
"2978",3,1,32,0,126,8,6,4,"Cryab"
"2979",0,0,0,3,0,0,0,1,"Cryba4"
"2980",0,0,0,79,0,0,6,4,"Crybb1"
"2981",0,1,0,0,0,0,0,1,"Crybg3"
"2982",0,0,1,5,0,5,12,2,"Cryl1"
"2983",1,0,0,0,1,1,1,1,"Crym"
"2984",1,2,0,0,0,0,0,0,"Cryz"
"2985",1,1,1,0,1,5,5,4,"Cryzl1"
"2986",23,5,11,4,8,13,2,28,"Cs"
"2987",9,1,6,1,3,2,0,0,"Csad"
"2988",1,1,3,0,3,3,4,10,"Csda"
"2989",22,0,0,0,0,30,9,27,"Csdc2"
"2990",3,5,5,1,2,13,11,5,"Csde1"
"2991",1,0,1,0,1,3,3,6,"Cse1l"
"2992",0,4,2,24,7,2,2,4,"Csf1"
"2993",0,0,3,357,6,0,48,13,"Csf1r"
"2994",1,0,0,0,0,2,0,1,"Csf2ra"
"2995",0,0,0,0,0,0,0,0,"Csf2rb"
"2996",0,0,0,1,0,0,0,0,"Csf2rb2"
"2997",0,0,0,0,0,0,0,0,"Csf3"
"2998",0,0,0,4,0,0,2,0,"Csf3r"
"2999",1,1,0,0,0,1,0,2,"Csgalnact1"
"3000",1,9,2,0,0,1,2,1,"Csgalnact2"
"3001",0,4,8,17,3,9,3,5,"Csk"
"3002",3,3,3,3,2,0,4,5,"Csl"
"3003",0,0,0,0,0,0,0,0,"Csmd1"
"3004",0,0,0,0,0,0,0,0,"Csmd3"
"3005",15,12,12,3,13,14,7,11,"Csnk1a1"
"3006",5,8,6,10,9,9,11,7,"Csnk1d"
"3007",2,3,5,7,1,9,8,10,"Csnk1e"
"3008",1,3,0,0,0,5,3,0,"Csnk1g1"
"3009",3,11,5,2,5,20,15,7,"Csnk1g2"
"3010",1,3,1,0,1,4,1,1,"Csnk1g3"
"3011",5,2,8,0,1,6,8,5,"Csnk2a1"
"3012",3,0,1,1,0,0,0,0,"Csnk2a2"
"3013",7,13,13,5,4,13,15,20,"Csnk2b"
"3014",0,3,5,0,0,0,49,3,"Cspg4"
"3015",80,0,25,0,0,15,139,25,"Cspg5"
"3016",4,0,0,0,0,0,0,1,"Cspp1"
"3017",22,18,3,16,8,7,2,4,"Csrnp1"
"3018",0,0,2,0,0,4,0,6,"Csrnp2"
"3019",0,0,0,0,0,5,2,0,"Csrnp3"
"3020",20,34,32,0,90,6,10,14,"Csrp1"
"3021",2,87,0,0,0,3,2,10,"Csrp2"
"3022",0,0,0,0,1,0,4,2,"Csrp2bp"
"3023",1058,136,47,5135,151,135,623,433,"Cst3"
"3024",0,0,0,1,0,0,0,0,"Cst7"
"3025",4,3,4,18,4,2,8,4,"Cstb"
"3026",3,0,2,2,2,0,3,1,"Cstf1"
"3027",4,2,7,0,2,3,1,1,"Cstf2"
"3028",4,0,1,0,1,2,4,0,"Cstf2t"
"3029",4,4,0,2,0,4,4,6,"Cstf3"
"3030",0,2,1,0,0,2,0,4,"Ctage5"
"3031",12,13,20,13,8,12,14,15,"Ctbp1"
"3032",10,3,0,0,0,0,10,0,"Ctbp2"
"3033",0,0,1,0,0,0,1,1,"Ctbs"
"3034",3,2,4,2,3,4,4,3,"Ctcf"
"3035",5,0,1,3,1,5,4,5,"Ctdnep1"
"3036",0,0,3,1,0,0,0,3,"Ctdp1"
"3037",4,4,3,8,4,2,2,6,"Ctdsp1"
"3038",5,3,11,1,4,4,10,2,"Ctdsp2"
"3039",1,0,0,0,0,1,0,2,"Ctdspl"
"3040",1,0,1,0,0,2,1,2,"Ctdspl2"
"3041",14,8,0,0,0,7,2,1,"Ctgf"
"3042",5,0,0,0,0,0,0,0,"Cth"
"3043",4,7,0,0,0,1,1,3,"Cthrc1"
"3044",1,1,3,0,1,6,1,11,"Ctif"
"3045",1,83,0,0,0,0,0,16,"Ctla2a"
"3046",0,42,0,1,0,0,0,1,"Ctla2b"
"3047",7,35,9,2,3,4,2,11,"Ctnna1"
"3048",16,0,3,0,5,4,9,11,"Ctnna2"
"3049",3,0,5,0,1,2,0,0,"Ctnnal1"
"3050",36,30,12,6,10,57,68,82,"Ctnnb1"
"3051",5,6,1,0,6,6,5,17,"Ctnnbip1"
"3052",1,2,4,4,0,1,2,0,"Ctnnbl1"
"3053",6,11,3,2,3,3,6,13,"Ctnnd1"
"3054",13,0,2,0,0,2,3,6,"Ctnnd2"
"3055",1,0,4,5,1,0,2,3,"Ctns"
"3056",1,3,1,0,5,3,4,10,"Ctps"
"3057",1,0,0,0,0,4,0,0,"Ctps2"
"3058",3,2,2,0,3,1,4,1,"Ctr9"
"3059",20,5,7,91,7,5,9,10,"Ctsa"
"3060",19,10,28,135,28,28,25,29,"Ctsb"
"3061",6,2,0,4,0,0,0,6,"Ctsc"
"3062",34,12,21,1173,48,23,50,35,"Ctsd"
"3063",0,0,0,0,0,0,0,0,"Ctse"
"3064",10,0,10,34,11,15,9,6,"Ctsf"
"3065",0,33,0,17,0,0,0,3,"Ctsh"
"3066",0,0,2,0,4,0,0,0,"Ctsk"
"3067",31,59,70,27,10,8,24,23,"Ctsl"
"3068",8,5,18,4,2,3,1,2,"Ctso"
"3069",0,0,3,119,4,0,39,5,"Ctss"
"3070",0,7,0,0,0,0,0,0,"Ctsw"
"3071",1,3,2,79,2,4,3,7,"Ctsz"
"3072",9,10,12,0,1,0,2,4,"Cttn"
"3073",2,2,0,0,0,0,6,1,"Cttnbp2"
"3074",0,12,6,3,0,0,5,5,"Cttnbp2nl"
"3075",0,0,0,0,0,2,0,1,"Ctu1"
"3076",1,2,0,0,1,5,1,0,"Ctu2"
"3077",2,0,1,4,6,24,37,13,"Ctxn1"
"3078",0,0,0,0,0,0,0,0,"Ctxn2"
"3079",9,0,2,0,0,5,4,4,"Cuedc1"
"3080",8,6,12,8,5,17,9,17,"Cuedc2"
"3081",8,4,5,1,3,1,1,3,"Cul1"
"3082",0,4,5,0,0,3,9,6,"Cul2"
"3083",11,1,4,0,2,11,2,4,"Cul3"
"3084",3,0,1,0,0,0,2,1,"Cul4a"
"3085",3,0,3,0,0,6,2,1,"Cul4b"
"3086",3,0,2,0,0,0,2,1,"Cul5"
"3087",0,2,0,0,1,4,0,1,"Cul7"
"3088",0,0,1,0,0,1,1,0,"Cul9"
"3089",9,5,6,12,9,4,9,8,"Cuta"
"3090",0,0,0,0,0,0,2,0,"Cutc"
"3091",2,1,4,0,2,13,2,8,"Cux1"
"3092",0,0,0,0,1,0,3,6,"Cux2"
"3093",4,10,13,1,18,5,6,9,"Cwc15"
"3094",57,0,9,1,2,6,20,25,"Cwc22"
"3095",3,0,2,4,0,0,0,0,"Cwc25"
"3096",4,1,0,0,0,0,2,2,"Cwc27"
"3097",4,0,0,0,0,1,0,2,"Cwf19l1"
"3098",0,0,1,0,0,0,0,4,"Cwf19l2"
"3099",0,1,1,0,0,11,4,3,"Cx3cl1"
"3100",0,0,0,29,0,0,5,3,"Cx3cr1"
"3101",0,0,2,0,0,8,4,19,"Cxadr"
"3102",4,2,0,8,0,3,1,8,"Cxcl1"
"3103",6,0,0,3,0,0,1,12,"Cxcl10"
"3104",0,32,0,0,1,35,4,7,"Cxcl12"
"3105",5,0,1,1,1,12,33,7,"Cxcl14"
"3106",0,0,0,21,0,0,1,1,"Cxcl16"
"3107",0,2,0,33,0,0,1,1,"Cxcl2"
"3108",1,12,0,1,0,8,0,1,"Cxcr4"
"3109",0,6,1,0,0,0,9,1,"Cxcr7"
"3110",5,10,23,3,14,22,8,11,"Cxx1a"
"3111",5,13,16,2,19,22,10,12,"Cxx1b"
"3112",1,2,7,2,1,16,19,8,"Cxx1c"
"3113",4,8,3,3,0,0,1,4,"Cxxc1"
"3114",1,0,0,0,0,2,1,1,"Cxxc4"
"3115",1,2,2,5,1,7,2,8,"Cxxc5"
"3116",6,18,21,3,26,5,15,5,"Cyb5"
"3117",0,2,0,0,0,1,0,8,"Cyb561"
"3118",1,0,0,2,0,0,0,0,"Cyb561d1"
"3119",0,0,2,0,0,4,2,2,"Cyb561d2"
"3120",8,3,6,4,6,7,2,13,"Cyb5b"
"3121",0,0,1,0,0,0,2,2,"Cyb5d1"
"3122",2,0,0,0,2,0,0,1,"Cyb5d2"
"3123",0,2,7,1,0,1,1,2,"Cyb5r1"
"3124",4,5,7,1,11,10,2,0,"Cyb5r3"
"3125",0,0,0,0,0,0,1,2,"Cyb5r4"
"3126",0,20,0,123,0,1,4,0,"Cyba"
"3127",1,2,1,6,0,0,1,2,"Cybasc3"
"3128",0,0,0,0,0,0,0,0,"Cybb"
"3129",4,0,0,0,0,0,0,1,"Cybrd1"
"3130",24,5,9,12,6,25,12,29,"Cyc1"
"3131",3,3,1,5,2,6,4,1,"Cycs"
"3132",3,5,0,0,0,2,1,6,"Cyfip1"
"3133",1,0,23,0,0,14,3,7,"Cyfip2"
"3134",0,0,0,0,0,7,1,1,"Cygb"
"3135",12,3,4,8,4,11,18,4,"Cyhr1"
"3136",0,0,0,0,0,0,4,1,"Cyld"
"3137",2,0,0,0,0,0,0,1,"Cyp1b1"
"3138",4,9,0,0,1,2,0,3,"Cyp20a1"
"3139",0,0,0,0,0,0,0,0,"Cyp26b1"
"3140",0,0,0,2,2,0,1,0,"Cyp27a1"
"3141",8,7,0,0,1,0,2,1,"Cyp2d22"
"3142",0,0,0,0,0,0,0,0,"Cyp2j12"
"3143",0,1,9,0,3,2,11,3,"Cyp2j6"
"3144",3,0,2,0,2,0,6,2,"Cyp2j9"
"3145",2,0,5,0,11,2,0,7,"Cyp46a1"
"3146",2,0,0,2,3,1,3,2,"Cyp4f13"
"3147",5,0,0,0,0,0,0,1,"Cyp4f14"
"3148",6,0,0,0,0,0,0,0,"Cyp4f15"
"3149",7,0,2,1,0,2,2,2,"Cyp4f16"
"3150",2,0,0,0,0,0,1,7,"Cyp4f17"
"3151",1,1,0,3,0,0,0,0,"Cyp4v3"
"3152",0,0,0,0,0,6,0,0,"Cyp4x1"
"3153",27,2,9,1,17,7,4,11,"Cyp51"
"3154",0,0,0,0,0,3,3,1,"Cyp7b1"
"3155",334,55,0,1,0,7,17,55,"Cyr61"
"3156",0,0,0,0,0,0,0,0,"Cysltr1"
"3157",0,2,0,2,10,8,2,7,"Cyth1"
"3158",3,7,18,1,6,3,12,6,"Cyth2"
"3159",1,0,0,0,0,2,0,4,"Cyth3"
"3160",3,0,0,26,0,0,9,1,"Cyth4"
"3161",0,0,0,0,0,0,0,1,"Cyyr1"
"3162",1,0,1,2,3,4,7,1,"D030016E14Rik"
"3163",0,0,0,0,0,0,0,0,"D030028A08Rik"
"3164",0,0,0,0,0,0,0,0,"D030047H15Rik"
"3165",1,0,1,0,3,0,0,6,"D030056L22Rik"
"3166",4,8,0,2,1,19,2,33,"D0H4S114"
"3167",0,0,0,0,0,0,0,2,"D10Bwg1379e"
"3168",6,0,3,2,2,3,5,3,"D10Jhu81e"
"3169",1,1,0,2,0,0,3,1,"D10Wsu102e"
"3170",4,14,8,5,3,12,5,6,"D10Wsu52e"
"3171",2,0,0,0,0,0,3,1,"D11Wsu47e"
"3172",0,0,0,0,2,3,0,2,"D11Wsu99e"
"3173",0,0,0,0,0,0,0,0,"D130040H23Rik"
"3174",0,0,0,0,0,0,0,0,"D130043K22Rik"
"3175",5,0,0,0,0,0,1,5,"D14Abb1e"
"3176",5,2,0,1,0,0,9,3,"D15Ertd621e"
"3177",2,0,2,0,1,0,3,1,"D16Ertd472e"
"3178",0,0,1,2,1,1,1,7,"D16H22S680E"
"3179",1,0,0,0,0,0,0,0,"D17H6S53E"
"3180",3,10,12,5,3,4,11,2,"D17Wsu104e"
"3181",3,8,3,4,9,6,4,11,"D17Wsu92e"
"3182",0,3,1,3,2,0,2,1,"D18Ertd653e"
"3183",1,0,1,0,1,0,4,3,"D19Bwg1357e"
"3184",0,2,0,0,0,0,0,0,"D19Ertd386e"
"3185",7,2,0,0,1,9,4,1,"D19Ertd737e"
"3186",3,2,1,3,1,4,5,5,"D19Wsu162e"
"3187",0,1,0,0,0,3,1,1,"D1Bwg0212e"
"3188",0,4,0,1,6,2,0,4,"D1Ertd622e"
"3189",1,0,2,0,2,0,1,1,"D230025D16Rik"
"3190",0,3,4,5,0,0,3,1,"D230037D09Rik"
"3191",0,2,0,0,0,0,0,4,"D2Ertd750e"
"3192",3,0,1,0,0,1,9,9,"D2Wsu81e"
"3193",0,0,0,0,0,0,0,1,"D2hgdh"
"3194",4,0,0,0,0,0,0,1,"D330041H03Rik"
"3195",0,0,0,0,0,0,6,0,"D330050G23Rik"
"3196",0,0,0,0,0,6,6,1,"D3Bwg0562e"
"3197",4,0,0,0,0,0,0,1,"D3Ertd254e"
"3198",0,0,3,0,1,13,9,6,"D430019H16Rik"
"3199",0,0,0,0,0,3,1,0,"D430041D05Rik"
"3200",1,0,0,0,0,0,0,0,"D430042O09Rik"
"3201",0,9,0,0,0,0,0,1,"D4Bwg0951e"
"3202",5,0,5,1,0,2,1,3,"D4Ertd22e"
"3203",46,9,6,3,9,49,22,20,"D4Wsu53e"
"3204",1,3,2,0,1,0,1,2,"D5Ertd579e"
"3205",0,0,0,0,0,0,1,1,"D630003M21Rik"
"3206",0,0,0,0,0,0,0,0,"D630037F22Rik"
"3207",0,0,7,0,0,1,0,1,"D630045J12Rik"
"3208",27,2,2,2,2,4,2,2,"D6Wsu116e"
"3209",1,3,1,2,0,1,3,1,"D6Wsu163e"
"3210",1,1,1,0,0,0,0,2,"D730040F13Rik"
"3211",0,0,0,0,0,0,0,0,"D7Ertd443e"
"3212",3,0,0,0,0,8,3,0,"D7Ertd715e"
"3213",1,0,0,0,0,0,0,0,"D830031N03Rik"
"3214",9,17,7,9,10,7,20,11,"D8Ertd738e"
"3215",0,0,0,2,4,0,0,0,"D8Ertd82e"
"3216",0,0,0,3,0,0,0,1,"D930014E17Rik"
"3217",0,0,0,1,0,0,3,0,"D930015E06Rik"
"3218",0,0,0,0,0,0,0,0,"D930015M05Rik"
"3219",3,0,0,0,0,1,3,2,"D930016D06Rik"
"3220",0,0,0,0,0,1,1,0,"D9Ertd402e"
"3221",9,2,3,0,0,9,0,8,"Daam1"
"3222",45,0,3,0,5,1,1,8,"Daam2"
"3223",8,0,2,0,0,2,6,12,"Dab1"
"3224",2,8,0,3,0,0,2,1,"Dab2"
"3225",0,2,0,0,1,10,1,3,"Dab2ip"
"3226",0,1,0,0,0,1,0,1,"Dach1"
"3227",0,0,1,0,0,20,0,0,"Dact1"
"3228",0,0,0,0,0,0,0,0,"Dact2"
"3229",0,0,4,1,7,6,4,3,"Dact3"
"3230",10,21,19,19,8,4,18,27,"Dad1"
"3231",27,3,5,0,5,8,12,15,"Dag1"
"3232",3,0,0,0,0,0,1,8,"Dagla"
"3233",1,0,1,23,1,0,0,0,"Daglb"
"3234",0,0,0,1,0,1,0,1,"Dak"
"3235",1,4,0,1,2,5,1,4,"Dalrd3"
"3236",0,0,0,0,0,1,0,3,"Dand5"
"3237",0,5,2,4,1,1,2,0,"Dap"
"3238",3,1,6,2,1,2,1,5,"Dap3"
"3239",1,2,0,1,0,2,0,1,"Dapk1"
"3240",0,1,0,0,2,0,0,0,"Dapk2"
"3241",2,4,3,2,7,1,3,4,"Dapk3"
"3242",2,0,0,2,0,0,0,1,"Dapp1"
"3243",0,1,0,0,0,4,0,5,"Darc"
"3244",7,6,28,2,4,4,5,9,"Dars"
"3245",2,0,0,0,0,1,0,0,"Dars2"
"3246",1,2,2,2,0,1,3,3,"Daxx"
"3247",6,7,5,2,7,12,5,4,"Dazap1"
"3248",18,23,22,22,12,8,39,15,"Dazap2"
"3249",0,0,1,0,0,1,14,5,"Dbc1"
"3250",2,2,0,0,0,0,1,2,"Dbf4"
"3251",0,1,0,0,0,0,0,0,"Dbh"
"3252",145,20,20,2,41,17,86,71,"Dbi"
"3253",0,0,0,0,1,0,0,0,"Dbil5"
"3254",5,2,3,0,0,19,5,13,"Dbn1"
"3255",2,0,0,0,0,3,2,2,"Dbndd1"
"3256",20,0,12,0,48,1,0,4,"Dbndd2"
"3257",1,3,9,5,1,2,3,5,"Dbnl"
"3258",10,2,0,1,0,3,7,2,"Dbp"
"3259",0,0,0,0,0,6,3,0,"Dbpht2"
"3260",0,1,0,0,0,0,4,0,"Dbr1"
"3261",3,0,0,0,0,1,6,3,"Dbt"
"3262",6,0,0,0,0,0,2,4,"Dbx2"
"3263",2,2,0,0,0,1,2,1,"Dcaf10"
"3264",3,3,7,0,3,6,11,4,"Dcaf11"
"3265",0,5,2,6,0,9,10,5,"Dcaf12"
"3266",0,0,0,0,0,1,3,6,"Dcaf12l1"
"3267",5,0,2,0,0,0,2,4,"Dcaf13"
"3268",8,1,3,1,3,14,11,5,"Dcaf15"
"3269",0,0,0,0,0,0,1,1,"Dcaf17"
"3270",1,0,1,0,1,0,0,0,"Dcaf4"
"3271",1,2,0,0,1,6,1,1,"Dcaf5"
"3272",2,0,3,0,1,2,7,6,"Dcaf6"
"3273",3,3,5,1,3,16,4,9,"Dcaf7"
"3274",1,0,7,2,3,3,8,3,"Dcaf8"
"3275",3,4,12,3,1,10,8,20,"Dcakd"
"3276",11,0,0,0,0,1,1,3,"Dcbld1"
"3277",3,0,1,0,0,0,3,3,"Dcbld2"
"3278",0,0,0,0,0,6,6,1,"Dcc"
"3279",1,0,0,0,0,2,1,0,"Dchs1"
"3280",3,6,0,0,0,1,7,5,"Dck"
"3281",61,0,2,0,0,12,6,11,"Dclk1"
"3282",27,1,2,0,2,7,6,1,"Dclk2"
"3283",0,0,0,0,0,0,0,0,"Dclk3"
"3284",1,0,0,0,0,0,0,0,"Dclre1a"
"3285",0,0,0,0,0,0,0,0,"Dclre1b"
"3286",1,0,0,0,0,0,0,2,"Dclre1c"
"3287",0,0,0,0,0,0,6,3,"Dcn"
"3288",1,1,0,0,0,0,3,2,"Dcp1a"
"3289",0,1,3,0,0,0,1,1,"Dcp1b"
"3290",2,2,2,0,0,4,0,3,"Dcp2"
"3291",4,6,2,4,2,7,1,3,"Dcps"
"3292",0,0,4,0,2,0,0,0,"Dct"
"3293",4,0,0,0,0,1,1,3,"Dctd"
"3294",3,4,3,2,2,39,11,12,"Dctn1"
"3295",8,16,13,8,9,27,30,11,"Dctn2"
"3296",4,1,19,3,14,14,11,20,"Dctn3"
"3297",3,1,3,2,4,7,1,5,"Dctn4"
"3298",2,4,2,6,7,3,3,11,"Dctn5"
"3299",2,6,7,2,3,6,12,12,"Dctn6"
"3300",1,3,3,3,2,8,3,5,"Dctpp1"
"3301",0,2,1,0,0,0,2,2,"Dcun1d1"
"3302",0,1,1,0,0,0,0,1,"Dcun1d2"
"3303",3,3,0,0,0,0,1,0,"Dcun1d3"
"3304",3,2,0,0,0,2,0,2,"Dcun1d4"
"3305",2,9,5,0,2,11,12,6,"Dcun1d5"
"3306",0,0,0,0,0,15,3,13,"Dcx"
"3307",0,0,1,6,0,0,1,2,"Dcxr"
"3308",3,1,6,4,5,15,6,4,"Dda1"
"3309",14,4,1,0,0,3,16,11,"Ddah1"
"3310",8,8,4,5,4,16,20,10,"Ddah2"
"3311",15,35,8,16,3,14,10,28,"Ddb1"
"3312",0,0,0,0,0,2,0,1,"Ddb2"
"3313",0,5,9,0,1,0,0,0,"Ddc"
"3314",32,1,1,0,0,2,6,7,"Ddhd1"
"3315",1,0,2,0,0,0,1,5,"Ddhd2"
"3316",7,1,1,3,0,2,0,2,"Ddi2"
"3317",13,7,0,12,2,2,4,3,"Ddit3"
"3318",32,3,2,0,4,9,8,7,"Ddit4"
"3319",3,0,0,0,0,0,0,0,"Ddit4l"
"3320",0,0,0,0,6,4,6,22,"Ddn"
"3321",21,14,9,8,1,12,48,9,"Ddost"
"3322",6,0,42,0,28,1,22,1,"Ddr1"
"3323",3,0,0,0,0,0,0,1,"Ddr2"
"3324",8,9,9,6,11,11,15,5,"Ddrgk1"
"3325",1,2,3,2,0,0,4,5,"Ddt"
"3326",11,7,6,1,3,13,7,8,"Ddx1"
"3327",0,3,0,0,0,0,1,0,"Ddx10"
"3328",1,0,0,0,0,0,0,0,"Ddx11"
"3329",71,23,16,6,4,66,72,67,"Ddx17"
"3330",0,0,0,0,0,0,2,0,"Ddx18"
"3331",3,2,8,2,1,5,7,3,"Ddx19a"
"3332",0,1,1,0,0,3,0,1,"Ddx19b"
"3333",0,0,1,0,0,1,1,1,"Ddx20"
"3334",4,1,0,2,0,0,1,2,"Ddx21"
"3335",4,0,1,9,0,6,4,9,"Ddx23"
"3336",5,7,5,9,2,4,5,4,"Ddx24"
"3337",0,0,0,0,1,2,7,0,"Ddx25"
"3338",2,1,3,7,0,1,4,3,"Ddx26b"
"3339",2,0,0,0,0,2,5,0,"Ddx27"
"3340",0,0,2,0,0,1,1,1,"Ddx28"
"3341",0,0,0,1,0,0,2,0,"Ddx31"
"3342",4,2,1,1,0,1,0,1,"Ddx39"
"3343",28,9,10,17,10,35,18,21,"Ddx39b"
"3344",32,20,9,5,0,21,28,16,"Ddx3x"
"3345",2,3,2,0,1,2,3,3,"Ddx3y"
"3346",3,5,6,2,1,2,3,6,"Ddx41"
"3347",5,3,1,4,1,7,1,4,"Ddx42"
"3348",0,0,0,0,0,0,0,0,"Ddx43"
"3349",3,1,0,0,0,0,0,0,"Ddx46"
"3350",4,5,2,3,1,6,5,9,"Ddx47"
"3351",1,4,0,5,0,2,0,2,"Ddx49"
"3352",50,39,19,15,3,58,39,68,"Ddx5"
"3353",1,2,2,1,0,3,2,3,"Ddx50"
"3354",4,0,1,0,0,1,2,0,"Ddx51"
"3355",0,0,0,1,0,1,3,0,"Ddx52"
"3356",9,4,2,0,4,1,0,2,"Ddx54"
"3357",0,0,0,0,0,0,1,1,"Ddx55"
"3358",5,1,1,1,1,2,4,2,"Ddx56"
"3359",0,1,0,0,0,0,1,0,"Ddx58"
"3360",2,0,2,0,0,1,2,3,"Ddx59"
"3361",1,7,2,2,3,18,2,4,"Ddx6"
"3362",6,0,5,2,0,10,2,15,"Deaf1"
"3363",1,1,18,2,10,5,5,7,"Deb1"
"3364",4,0,0,1,1,0,4,6,"Decr1"
"3365",2,0,1,0,0,11,0,3,"Decr2"
"3366",7,0,3,4,0,1,5,2,"Dedd"
"3367",2,6,1,0,0,4,2,1,"Dedd2"
"3368",0,4,0,0,0,0,0,0,"Def6"
"3369",2,0,3,0,2,7,1,3,"Def8"
"3370",5,13,24,6,30,20,30,6,"Degs1"
"3371",0,3,0,0,0,2,0,4,"Degs2"
"3372",9,10,0,1,1,4,17,3,"Dek"
"3373",0,0,0,0,0,0,1,1,"Dem1"
"3374",2,1,2,0,2,0,2,1,"Dennd1a"
